geoid,tract_id,empirical_estimate,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,n_images_by_area
36081049201.0,36081049201.0,0.0016286644951140066,0.6372873462845322,0.06470696812003705,0.9999469345548055,614
36081049202.0,36081049202.0,0.0,0.18188041860468548,0.005828444704659199,0.8061838260685477,153
36081049301.0,36081049301.0,0.0,0.08918987473848405,0.0011856802304864827,0.5408321503249962,131
36081049302.0,36081049302.0,0.0,0.07249359632177911,0.0018780745053130266,0.39944736692097704,547
36081049500.0,36081049500.0,0.0,0.18113226575794403,0.005065210009771124,0.7961256065754956,1718
36081049600.0,36081049600.0,0.0,0.16255581737966962,0.0045327482953033075,0.7645167476785187,188
36081049700.0,36081049700.0,0.0,0.07045843464457244,0.0005994148714632081,0.4768753228695596,90
36081050202.0,36081050202.0,0.0,0.17497731951625892,0.004276348053709816,0.8136087285792276,87
36081050400.0,36081050400.0,0.0,0.17571813584707383,0.0046740547330521715,0.8037412008077207,68
36081050600.0,36081050600.0,0.0,0.23966355384978055,0.005945089861386571,0.9212107970837626,74
36081050800.0,36081050800.0,0.0,0.054196971225147925,0.0011407580604566342,0.31276659519259437,97
36081051000.0,36081051000.0,0.0,0.03165780612719417,0.0006860812118884313,0.1897551979123691,68
36081051200.0,36081051200.0,0.004016064257028112,0.14153622845806027,0.004267430387502913,0.7141846196697308,249
36081051600.0,36081051600.0,0.0,0.14991332805503702,0.003363160648697411,0.7340431570104353,79
36081051800.0,36081051800.0,0.0,0.16297064439287343,0.0038878981306057743,0.7839834872555261,55
36081052000.0,36081052000.0,0.0,0.17135226131154968,0.0019389169880252495,0.8608353946424074,94
36081052100.0,36081052100.0,0.0,0.13779453687298532,0.0022387095124745404,0.7451502132415382,171
36081052200.0,36081052200.0,0.0,0.09264851312720757,0.0019256074528252426,0.5289895286612629,56
36081052400.0,36081052400.0,0.0,0.18497068726045668,0.003944257369647936,0.8426086751304639,49
36081052600.0,36081052600.0,0.0,0.09814765851953632,0.0011068360333354205,0.6191375700633783,85
36081052800.0,36081052800.0,0.0,0.0920268918698417,0.0018290880662709343,0.5231441137006797,75
36081053000.0,36081053000.0,0.0,0.11780934234585072,0.003091461093323236,0.6108266244999128,145
36081053200.0,36081053200.0,0.0,0.09725887755691451,0.0019493205409224002,0.5472860306606269,93
36081053601.0,36081053601.0,0.01282051282051282,0.6651285651677172,0.047660944532858254,0.9999927511225983,78
36081053800.0,36081053800.0,0.0,0.0533277339605223,0.0005004798522098841,0.37072569169371644,51
36081053901.0,36081053901.0,0.0,0.44176023496846184,0.04173581600479852,0.9858281293941004,553
36081053902.0,36081053902.0,0.0,0.28772275303354145,0.008320452049157599,0.9572042724022087,101
36081054000.0,36081054000.0,0.0,0.2658984417968923,0.00927988238710577,0.9305236382041421,349
36081054200.0,36081054200.0,0.0,0.184648557730415,0.005464386930220786,0.7902334871474032,398
36081054500.0,36081054500.0,0.0,0.05742731853499987,0.0005505366950275814,0.3923129142079543,174
36081054700.0,36081054700.0,0.0,0.09918116254269456,0.0010533218446732106,0.6119406272777671,225
36081054800.0,36081054800.0,0.0,0.19863460718049183,0.0036867558082240596,0.8854400115168242,190
36081054900.0,36081054900.0,0.0,0.07065148518424992,0.0008242729729684289,0.45463581874485065,284
36081055100.0,36081055100.0,0.0,0.09458619698547441,0.0012210976720454265,0.5693323746468196,325
36081055300.0,36081055300.0,0.0,0.052894664088942486,0.0002848157406879992,0.40253954022472155,151
36081055400.0,36081055400.0,0.0,0.09635332066638164,0.0009822892820122414,0.5939668432656895,91
36081055500.0,36081055500.0,0.0,0.0668576887859241,0.0008577276392564393,0.43230866707961896,185
36081055600.0,36081055600.0,0.0,0.027268583961985473,0.0001727389709129723,0.19878900421352863,23
36081055700.0,36081055700.0,0.0,0.0681518348925881,0.001663037898300432,0.3763999512210511,273
36081055800.0,36081055800.0,0.0,0.010391273563038463,4.156241685470685e-05,0.07466912632470833,19
36081055900.0,36081055900.0,0.0,0.07456265654891912,0.001486285887259009,0.426262362177891,246
36081056100.0,36081056100.0,0.0012531328320802004,1.0,1.0,1.0,3192
36081056200.0,36081056200.0,0.0,0.034399865718719606,0.00011627886893682827,0.27447433749874073,47
36081056500.0,36081056500.0,0.0,0.07922310638938168,0.0003790908955969064,0.5612723472986018,256
36081056600.0,36081056600.0,0.0,0.05125139287091655,0.0002796553053638157,0.36999727510112435,107
36081056700.0,36081056700.0,0.0,0.0389457396206543,0.0006631288400552771,0.23386164798450396,151
36081057700.0,36081057700.0,0.0,0.04398308405120712,0.000691376196956614,0.27223685517759955,144
36081057900.0,36081057900.0,0.0,0.038457451433484356,0.00024252197778861228,0.2784948084854544,26
36081058200.0,36081058200.0,0.0,0.2207619415469929,0.00602352862566424,0.8795878895827924,239
36081058500.0,36081058500.0,0.0,0.04039024170142644,0.0003727542766711861,0.2663359132861208,199
36081058700.0,36081058700.0,0.0,0.04368784553140174,0.00020435158427738466,0.3419548681886149,99
36081058900.0,36081058900.0,0.0,0.04763478754786147,0.0006515951479056259,0.30747017179523733,260
36081059000.0,36081059000.0,0.0,0.007349680154727703,6.036764469300737e-05,0.04894341549147718,16
36081059100.0,36081059100.0,0.0,0.08984003277435162,0.001310092853106429,0.5386266225344012,370
36081059300.0,36081059300.0,0.0020833333333333333,0.16970244197684917,0.004368136221991026,0.7752248242413163,480
36081059501.0,36081059501.0,0.0,0.14528863317820045,0.004161072242654504,0.684646807719333,330
36081059900.0,36081059900.0,0.0,0.06980945846500504,0.0007043592794034076,0.4599974692504841,104
36081060600.0,36081060600.0,0.0,0.07877434405263427,0.0009271579260800078,0.49284100966649086,42
36081060800.0,36081060800.0,0.0,0.09559982879270533,0.0013991261983300946,0.5481194547692446,61
36081061000.0,36081061000.0,0.0,0.14788832653618755,0.0021628559339721713,0.7752757324575706,104
36081061200.0,36081061200.0,0.0,0.0875483441364923,0.0011936019105836472,0.5226230540636261,97
36081061302.0,36081061302.0,0.0,0.2813343959058579,0.010867384859866842,0.9463334999966638,210
36081061400.0,36081061400.0,0.0,0.24693352266591295,0.005857848119966985,0.9368308002618423,212
36081061601.0,36081061601.0,0.0,0.2589930791113441,0.00643607992198069,0.9472586467767258,148
36081061800.0,36081061800.0,0.0,0.3911312085172602,0.013887918672102081,0.9935631346240916,137
36081062300.0,36081062300.0,0.0,0.026238154618425123,0.0003051373515748968,0.17595549309528302,41
36081062500.0,36081062500.0,0.0,0.022917010061594537,0.00024776797162271433,0.15601842641670563,66
36081062600.0,36081062600.0,0.0,0.12539461181093253,0.0013352020390468484,0.7130158981155307,161
36081062700.0,36081062700.0,0.0,0.03648927817935322,0.00039189210137180187,0.2436253003657034,40
36081062900.0,36081062900.0,0.0,0.04316348835000471,0.0005771331186133488,0.2883285696298536,100
36081063200.0,36081063200.0,0.0,0.24375523837159707,0.007960273290821834,0.9127767799755861,128
36081064101.0,36081064101.0,0.0,0.19911275671067957,0.0020895712047412835,0.9163358434023942,127
36081064500.0,36081064500.0,0.0,0.14813369044522876,0.0038866185669909985,0.7231510044291692,395
36081064600.0,36081064600.0,0.0,0.32830582668220515,0.00886458721747152,0.9839135057519631,217
36081065000.0,36081065000.0,0.0,0.30656743064787395,0.012556098675965346,0.9621490857340312,235
36081065401.0,36081065401.0,0.0,0.3909726235589007,0.01808706308540383,0.9906789364662629,325
36081065402.0,36081065402.0,0.0,0.5835728104819218,0.06900475375486663,0.9993533771009592,60
36081065600.0,36081065600.0,0.08363636363636363,1.0,1.0,1.0,275
36081065702.0,36081065702.0,0.0,0.020337401012202935,0.00022480979972013814,0.1340400356911962,64
36081065703.0,36081065703.0,0.0,0.034175293211031695,0.0005756224370710411,0.20800024582799495,166
36081066000.0,36081066000.0,0.0,0.3907490843744766,0.006444466177110098,0.9982495409910482,135
36081066301.0,36081066301.0,0.0,0.05003475113640407,0.0006001131271329313,0.330997286053511,161
36081066302.0,36081066302.0,0.0,0.08906567258100084,0.0009862219756323009,0.5677843830998537,92
36081066402.0,36081066402.0,0.0,0.3207870300843925,0.015927230264829784,0.9635489543546489,71
36081066403.0,36081066403.0,0.0,0.541491978755664,0.021746654600518354,0.999888497466578,114
36081066701.0,36081066701.0,0.0,0.10192335975757454,0.0013832596706256862,0.6102216906733828,260
36081067100.0,36081067100.0,0.0,0.03201156307684813,0.0003273130183782086,0.22542786839257656,105
36081067700.0,36081067700.0,0.0,0.018193508297075126,0.00016049306172560287,0.12611276205283964,129
36081068200.0,36081068200.0,0.0,0.2270100068923718,0.002168971586934634,0.9407759925304643,212
36081068300.0,36081068300.0,0.001059322033898305,0.5163340791518174,0.03066059128205389,0.9997468988568997,944
36081069300.0,36081069300.0,0.0,0.4813687801638921,0.024840559020412732,0.9984931242506296,498
36081069500.0,36081069500.0,0.0,0.055213158675275806,0.00037772492557617556,0.38280420300459844,239
36081069701.0,36081069701.0,0.0,0.07335164725460408,0.0009033507789361406,0.4776949298686211,217
36081070700.0,36081070700.0,0.0,0.04657204811703412,0.00036490091063836884,0.3247191482986363,114
36081071303.0,36081071303.0,0.0,0.0632531967357042,0.00048298751665989406,0.4494361097287691,284
36081071304.0,36081071304.0,0.006369426751592357,0.06022051755108241,0.000507040445220569,0.46599230373717104,157
36081071305.0,36081071305.0,0.0,0.10057410050862148,0.0006576187058758287,0.6825291757571645,293
36081071701.0,36081071701.0,0.0,0.08071170956383018,0.0014443634605499577,0.46667399875774024,210
36081071900.0,36081071900.0,0.0,0.11429571676873157,0.002448275146620174,0.6053991240156191,609
36081072100.0,36081072100.0,0.0,0.032181437373073746,0.0004327817068173007,0.20826587798680515,88
36081072300.0,36081072300.0,0.0,0.11879931714314007,0.0018864624617453503,0.6634907422124143,183
36081072900.0,36081072900.0,0.0,0.036111036231550625,0.00029387788338569587,0.2607544054521957,75
36081073700.0,36081073700.0,0.0,0.26353769977731367,0.008802899170002793,0.9330197168346622,363
36081073900.0,36081073900.0,0.0,0.05766276327077805,0.0011707845927969528,0.3436987487436194,509
36081074100.0,36081074100.0,0.0,0.023926933447995388,0.00021735207673935497,0.16125478536019222,103
36081074300.0,36081074300.0,0.0,0.050434145014940035,0.0004172853173511543,0.35251586957510567,124
36081074500.0,36081074500.0,0.0,0.23656982292404163,0.006618751041153762,0.9109299335664164,1000
36081074700.0,36081074700.0,0.0,0.09812877798532309,0.0018911947203224255,0.558364543306621,98
36081075701.0,36081075701.0,0.0,0.18742293366639332,0.006603366826866694,0.7819563303288545,619
36081075702.0,36081075702.0,0.0,0.1469130562046978,0.003442789970431992,0.727513587462451,404
36081077902.0,36081077902.0,0.0,0.23720725889036598,0.005343297951522932,0.9160220838318672,144
36081077903.0,36081077903.0,0.008333333333333333,0.2940698562408677,0.004336527847986585,0.98679310983978,120
36081077904.0,36081077904.0,0.0,0.32209168019846385,0.011810206479500512,0.9751752517232137,235
36081077906.0,36081077906.0,0.0,0.15166953522277926,0.0017271952634112964,0.8061579626485202,98
36081077907.0,36081077907.0,0.0,0.17834032713745035,0.0020912758803847717,0.8675135272887946,117
36081077908.0,36081077908.0,0.0,0.11250331102899212,0.0015252356765575266,0.6546677701693306,45
36081078800.0,36081078800.0,0.0,0.043627733456985195,0.0005303799692022243,0.2855218533434542,82
36081079000.0,36081079000.0,0.0007739938080495357,0.37086418447488545,0.009535001926453368,0.9966844972383773,1292
36081079200.0,36081079200.0,0.0009523809523809524,0.5083879169959266,0.029564586777858528,0.9994103061285086,2100
36081079300.0,36081079300.0,0.0,0.14046420082407732,0.0013143176379863176,0.7942464171188274,16
36081079701.0,36081079701.0,0.0,0.13604522785827752,0.003201814794121227,0.6959691357154995,102
36081079702.0,36081079702.0,0.0,0.15263462467490926,0.0042465047269338915,0.7237708587216888,135
36081079900.0,36081079900.0,0.0,0.11390500761685499,0.0003390765475460245,0.766293327835,163
36081080301.0,36081080301.0,0.0,0.2701419568714186,0.007334513050614547,0.9492824258838456,861
36081080302.0,36081080302.0,0.0,0.5323498526831254,0.04815971310037762,0.9989452109739506,736
36081081800.0,36081081800.0,0.0,0.29432843920557855,0.010302257412512783,0.9512425884094614,348
36081083700.0,36081083700.0,0.0,0.5907481023824839,0.08459295368086679,0.9987968717081721,694
36081083800.0,36081083800.0,0.0,0.21353900939074924,0.004234785600201735,0.902389303736967,171
36081084000.0,36081084000.0,0.0022371364653243847,0.40253712187290874,0.022851964239788147,0.9925206404312307,447
36081084500.0,36081084500.0,0.0,0.07209777869978075,0.0005349328414898047,0.4950104376119691,98
36081084601.0,36081084601.0,0.0,0.21621400637493343,0.0029246496129650664,0.9260123726970145,210
36081084901.0,36081084901.0,0.0,0.10607945670214836,0.0010571811418901788,0.6387881982069179,119
36081084902.0,36081084902.0,0.0,0.12863705824476088,0.0011689502042324135,0.7495122854420744,80
36081085700.0,36081085700.0,0.0,0.05607600720933654,0.0004646243537154926,0.39278591666509194,43
36081085900.0,36081085900.0,0.0,0.033632467072063035,0.0006050520675525972,0.20823337243477796,44
36081086400.0,36081086400.0,0.00528169014084507,1.0,1.0,1.0,568
36081086500.0,36081086500.0,0.0,0.14162492139953647,0.0035833545084264923,0.7038680703101665,212
36081086900.0,36081086900.0,0.001388888888888889,0.8176491516935074,0.14033501037436508,0.9999999971232173,1440
36081087100.0,36081087100.0,0.0,0.6035580729001576,0.06987766977408265,0.9995802046181119,567
36081088902.0,36081088902.0,0.005208333333333333,0.18637827933159357,0.0035514255662131484,0.8447627538575966,192
36081088903.0,36081088903.0,0.0,0.2905444398546257,0.008633410674383469,0.9580526001213915,1977
36081089202.0,36081089202.0,0.0,0.40971832755044524,0.020960941327470527,0.9924847275454557,163
36081091602.0,36081091602.0,0.0,0.17200746776119058,7.67062523499007e-09,0.9842526731371909,12
36081091603.0,36081091603.0,0.02857142857142857,0.43788623220335776,2.1787116596949658e-08,0.9999996240217536,35
36081091604.0,36081091604.0,0.0,0.129884151640219,1.3499779710768324e-09,0.9683850523850699,3
36081092500.0,36081092500.0,0.012422360248447204,0.7591303476741191,0.01845976510155085,0.9999999954609525,161
36081092800.0,36081092800.0,0.0,0.047337256580918606,1.5777695772101196e-08,0.5680268016933033,14
36081093401.0,36081093401.0,0.0,0.061353580739857284,1.180617251184124e-07,0.6916783991454668,25
36081093402.0,36081093402.0,0.0,0.04963026202202413,5.591006126737242e-07,0.5501804449995027,24
36081093800.0,36081093800.0,0.0,0.3441026048744274,0.0006359387977004138,0.99897072080298,101
36081094500.0,36081094500.0,0.0005282620179609086,0.7521864767983006,0.1165169430288366,0.9999991602251552,1893
36081094700.0,36081094700.0,0.0,0.14875640088316536,0.002180959529131557,0.7729956886346272,77
36081097204.0,36081097204.0,0.006944444444444444,1.0,1.0,1.0,144
36081097205.0,36081097205.0,0.0,0.41381888681939855,0.010920162734992096,0.998776073296613,43
36081097206.0,36081097206.0,0.0,0.13059488719143691,0.0013765307927048858,0.7426014495051572,17
36081097207.0,36081097207.0,0.0,0.23682762499361798,0.0024192443218726627,0.96410112828702,4
36081099703.0,36081099703.0,0.0,0.5130477647107339,0.023082668210399445,0.9995020201432874,158
36081099704.0,36081099704.0,0.0,0.37061982989114794,0.013906776879003732,0.9868278653768646,173
36081099801.0,36081099801.0,0.0,0.20356772199742953,0.003555560736729732,0.8871133860677782,102
36081099900.0,36081099900.0,0.0,0.3873587820046487,0.005995371158208263,0.9987251010801438,28
36081100801.0,36081100801.0,0.058823529411764705,0.7746522525242499,0.1150654710095996,0.9999999967153982,17
36081100803.0,36081100803.0,0.0,0.46087739416015294,0.030527034909178602,0.9962829510958869,152
36081100804.0,36081100804.0,0.0,0.6753345696133545,0.08954885128146688,0.9999795356557359,88
36081101002.0,36081101002.0,0.0,0.23011182714432352,0.000874107068788349,0.9733579706698172,106
36081101003.0,36081101003.0,0.0,0.15810378080194232,0.0012569461409589007,0.839071413156659,124
36081101004.0,36081101004.0,0.0,0.3173203775251938,0.0037724743295416393,0.9919102156133743,71
36081103300.0,36081103300.0,0.0,0.20002646159440843,0.00259962650061141,0.9085349234000778,95
36081103900.0,36081103900.0,0.0,0.28001561258010227,0.012398675107728175,0.9309339383635159,850
36081104700.0,36081104700.0,0.0,0.08339314632866003,0.0017110192401730451,0.4751114475351185,180
36081105900.0,36081105900.0,0.0,0.03680115721226195,0.0004090349741268401,0.2459029476137766,91
36081108500.0,36081108500.0,0.0,0.060701462245874145,0.0009848610816914876,0.36633514309114307,147
36081109300.0,36081109300.0,0.0,0.4222438776672321,0.022858813757955173,0.9930242776923909,140
36081109700.0,36081109700.0,0.0,0.0354151533232055,0.0003366204371869963,0.24431010559475366,128
36081109900.0,36081109900.0,0.0,0.06155048981171476,0.0005952086430662639,0.41703346068773406,143
36081113300.0,36081113300.0,0.0,0.04937766198940133,0.00043849193777768526,0.34184251058703385,72
36081113900.0,36081113900.0,0.0,0.07970179267576784,0.0008789409022722545,0.49920734726619975,205
36081114100.0,36081114100.0,0.0,0.02904275297479521,0.00026954312174265195,0.19806562873883327,75
36081114700.0,36081114700.0,0.0,0.02543932258907754,8.902054806738391e-05,0.19742076198082478,50
36081115100.0,36081115100.0,0.0,0.04187308954275294,8.447526573469589e-05,0.36559968102175117,66
36081115500.0,36081115500.0,0.0,0.02907252746281955,0.00015365108411980743,0.2203906833102839,49
36081115700.0,36081115700.0,0.0,0.03784874277953062,0.0003935727692389285,0.2502834523189627,160
36081115900.0,36081115900.0,0.008333333333333333,0.1705121576435838,0.0009515115753104404,0.9300753826210832,120
36081116100.0,36081116100.0,0.0,0.11869641662048776,0.0019212910914382236,0.6582972892359127,132
36081116301.0,36081116301.0,0.0,0.11771919382273102,0.0014229598277940099,0.6755564453758592,158
36081117100.0,36081117100.0,0.0,0.04505656700521148,0.0006342916563157053,0.2946827006199607,214
36081117500.0,36081117500.0,0.0,0.05776302568059166,0.0009528741818439213,0.3480239283953039,185
36081118100.0,36081118100.0,0.0,0.04452198587654852,0.0004567141745527553,0.29369837021404493,45
36081118500.0,36081118500.0,0.0,0.08408856116779294,0.0012790927377946126,0.5064817620110001,75
36081118700.0,36081118700.0,0.0,0.2558798752512584,0.008493829039373676,0.9231375590942724,66
36081119100.0,36081119100.0,0.0,0.03591345343623616,0.0005241124453784441,0.2305514325666653,38
36081119300.0,36081119300.0,0.0,0.033208652397890566,0.0002360886094347564,0.23996956809795594,55
36081119500.0,36081119500.0,0.0,0.07727056445224452,0.0005341310965481905,0.5361463902434278,57
36081119900.0,36081119900.0,0.0,0.2334531146256646,0.006082017508976087,0.9120003375544347,41
36081120300.0,36081120300.0,0.0,0.09577383467426921,0.0017019108421760993,0.5514591581217676,37
36081120500.0,36081120500.0,0.0,0.03188870259540026,0.0004508355134396347,0.20626952426648015,54
36081120701.0,36081120701.0,0.0,0.23535021902879436,0.006931743187080494,0.9002455620260329,126
36081120702.0,36081120702.0,0.0,0.2139774022442726,0.004793005707787676,0.9045399215705426,46
36081121500.0,36081121500.0,0.0014705882352941176,0.7421989877464797,0.12945875868358017,0.9999942469450797,680
36081122300.0,36081122300.0,0.0013054830287206266,0.27676015084769334,0.007197696538319385,0.9697867635637385,766
36081122703.0,36081122703.0,0.0,0.2946777487710054,0.0061445527462544725,0.9734153373238862,529
36081122704.0,36081122704.0,0.0,0.39078303584975466,0.014730273258146784,0.9937717840022545,97
36081124100.0,36081124100.0,0.0,0.19776497401685048,0.004713003559318562,0.8368520858627997,192
36081124700.0,36081124700.0,0.0,0.2271696637662205,0.007201427313943717,0.8824749582976609,226
36081126500.0,36081126500.0,0.0,0.23383697857237912,0.005700381776635699,0.9122112022258131,196
36081129104.0,36081129104.0,0.0,0.3354098642499285,0.018698975494385116,0.9638000919590413,95
36081133900.0,36081133900.0,0.0,0.11592436399682665,0.0014607180716082746,0.679538993958146,131
36081134100.0,36081134100.0,0.0,0.4144164191363288,0.02758081675191406,0.9862943988265086,764
36081134701.0,36081134701.0,0.002688172043010753,0.5453611485835832,0.01963201884404834,0.9999543257234178,372
36081134702.0,36081134702.0,0.0021598272138228943,0.565878803852283,0.022599072855367917,0.999968560681771,463
36081136700.0,36081136700.0,0.007082152974504249,1.0,1.0,1.0,706
36081137700.0,36081137700.0,0.0,0.5905947464754775,0.05146540203410127,0.9997240942712194,392
36081138501.0,36081138501.0,0.0,0.6794101194260739,0.09230377090752316,0.9999651592405132,246
36081140300.0,36081140300.0,0.0,0.40496404264224567,0.01964973336360638,0.992522452577473,346
36081140901.0,36081140901.0,0.0,0.25511362130050214,0.009071480826205822,0.9239193705278155,234
36081140902.0,36081140902.0,0.0,0.23391482334504213,0.009147826801777847,0.8745932569050119,384
36081142900.0,36081142900.0,0.0,0.16892719561494016,0.0046935396705767626,0.7611673456749205,59
36081144100.0,36081144100.0,0.0,0.05808550044072529,0.00038387939215982214,0.42131254157171605,53
36081144700.0,36081144700.0,0.0,0.0687292914160292,0.0005880042246765415,0.45805276532506695,257
36081145101.0,36081145101.0,0.0,0.06048902602874823,0.0001995307014551029,0.47828633190194025,71
36081145102.0,36081145102.0,0.0,0.20145231861677107,0.00622140806631769,0.8352871347553217,94
36081145900.0,36081145900.0,0.0,0.07709483887874642,0.0013746288507952564,0.4577912908872509,169
36081146300.0,36081146300.0,0.0,0.05416998058546583,0.000679887948192201,0.3480366480110571,152
36081146700.0,36081146700.0,0.0,0.1324834193954395,0.002708274082984291,0.6869466962113653,290
36081147100.0,36081147100.0,0.0,0.23032481275971894,0.006480031294777816,0.9019565131347091,193
36081147900.0,36081147900.0,0.0,0.2836723601253696,0.006138458109013698,0.9707305502676317,110
36081150701.0,36081150701.0,0.0,0.36435689246001696,0.010366874128898362,0.9903877893696328,316
36081150702.0,36081150702.0,0.0,0.2260208466495369,0.0021957210393941163,0.9528330349859886,468
36081152902.0,36081152902.0,0.0,0.4588778668332722,0.015194681857436573,0.9989126335942883,405
36081155101.0,36081155101.0,0.006329113924050633,0.4954653706911163,0.0026472314534605693,0.9999816764425205,158
36081155103.0,36081155103.0,0.0058823529411764705,0.16102074554586238,0.002643472187483867,0.7861478929306807,170
36081155104.0,36081155104.0,0.0,0.1583531397083318,0.0016981009517023499,0.8195273610692009,126
36081157902.0,36081157902.0,0.0,0.264458998301156,0.0018180814866067929,0.9822209210113082,192
36005036100.0,36005036100.0,0.008547008547008548,0.5060596899191674,0.014440916705375534,0.9997132901867196,117
36005012701.0,36005012701.0,0.0,0.03144278663687063,0.00040396395350845163,0.20468531964873596,38
36005015900.0,36005015900.0,0.0,0.060982110913487965,0.0012811023999163896,0.3561396483647823,49
36005042600.0,36005042600.0,0.006493506493506494,1.0,1.0,1.0,154
36061003800.0,36061003800.0,0.0,0.07639663531707871,0.0015686511105230088,0.43200424748119237,1176
36061001001.0,36061001001.0,0.0013192612137203166,0.6568605319314961,0.03742203299694016,0.9999988470668969,758
36061001502.0,36061001502.0,0.002849002849002849,0.41671641772787155,0.0324587061431752,0.9831140624547203,702
36061004800.0,36061004800.0,0.0,0.17942670806894048,0.005397035477723122,0.7952203028610905,958
36061004400.0,36061004400.0,0.000731528895391368,0.5590197422656294,0.052455697379360317,0.999127792659358,1367
36061006400.0,36061006400.0,0.0,0.1787016838343137,0.004650425112096232,0.804124272225569,1122
36061017800.0,36061017800.0,0.0,0.7455688530558082,0.12244832724521998,0.9999950797752778,1044
36061000500.0,36061000500.0,,0.0,0.0,0.0,0
36081094201.0,36081094201.0,0.0136986301369863,0.7150005925082021,0.025600904903172426,0.9999999278462338,73
36081111300.0,36081111300.0,0.0,0.4053659003579831,0.0241538192443776,0.9903017101017556,107
36081148300.0,36081148300.0,0.0,0.09061060291413015,0.00026565186829644873,0.6540788055842789,7
36081080900.0,36081080900.0,0.005235602094240838,1.0,1.0,1.0,191
36081122702.0,36081122702.0,0.0,0.39837088504614776,0.02769386662018936,0.9807502936976951,446
36081125700.0,36081125700.0,0.005494505494505495,1.0,1.0,1.0,182
36081126700.0,36081126700.0,0.0,0.6614639899929158,0.13805329105576908,0.9992416756350522,454
36081139900.0,36081139900.0,0.0,0.1737831256743421,0.0033792596230372424,0.8149339112807007,341
36081143500.0,36081143500.0,0.0,0.09866874573767305,0.0011291313980006795,0.6095606928996791,115
36081157901.0,36081157901.0,0.0,0.07589370501404857,7.131481704741039e-05,0.6473274255525665,122
36081157903.0,36081157903.0,0.0,0.09428909811433107,0.0002844407945549715,0.6658435486739317,434
36081042400.0,36081042400.0,0.008403361344537815,0.5355177627611607,0.03914897068539821,0.9989862821027429,119
36081043400.0,36081043400.0,0.0,0.24330110916725897,0.007452405687394764,0.9146762360166008,84
36081042600.0,36081042600.0,0.0,0.3929646405531581,0.01868851092377312,0.9896280738975888,124
36081043200.0,36081043200.0,0.0,0.19198960165700832,0.003472751667968846,0.8767873229646911,181
36081045200.0,36081045200.0,0.0,0.33818791647123647,0.012455310464749045,0.9824045534791167,357
36081045400.0,36081045400.0,0.0,0.4410906757221729,0.033183725192506106,0.9917611653554109,327
36081005900.0,36081005900.0,0.0,0.1035807335402245,0.0012567724735169372,0.6424649919986776,284
36081006100.0,36081006100.0,0.0,0.12642894113288886,0.0028958432581262933,0.6331558853955418,410
36081058100.0,36081058100.0,0.0,0.027605471875022967,0.00027973335116822373,0.18215456021520743,93
36081058300.0,36081058300.0,0.0,0.05536281007923019,0.0005465425108832717,0.38103292609204514,167
36061023501.0,36061023501.0,0.0,0.13606102850114263,0.0060130947831518984,0.6130965375820568,315
36081047900.0,36081047900.0,0.0,0.3919692612233655,0.016936091423223543,0.9898492566177647,775
36081062400.0,36081062400.0,0.0,0.1550315851280047,0.004530038222195817,0.721923647196007,23
36081062000.0,36081062000.0,0.0,0.14065509917893781,0.0013696860390188914,0.7889288380084346,61
36081063000.0,36081063000.0,0.0,0.10007688005836367,0.001169061298836402,0.5924191859459143,68
36061022302.0,36061022302.0,0.0,0.1569320898499263,0.00013379024689718356,0.9420170884250024,178
36081133300.0,36081133300.0,0.003278688524590164,0.23880935560382877,0.006002452182930884,0.9143094153644628,305
36061012400.0,36061012400.0,0.004078303425774877,1.0,1.0,1.0,1226
36005021200.0,36005021200.0,0.0,0.06400460088532671,0.0008191759550036787,0.4148652962276293,143
36005022200.0,36005022200.0,0.0,0.24459519551953435,0.0078102973793838515,0.9036059145100643,472
36081065501.0,36081065501.0,0.0,0.3823314390005633,0.018011192351675996,0.9877831341272795,561
36061014401.0,36061014401.0,0.0,0.30585160679369794,0.011185522742618945,0.9637466613269782,190
36061001600.0,36061001600.0,0.0,0.15197638228658733,0.0048866969164539364,0.6921184706735719,1006
36061001200.0,36061001200.0,0.001288659793814433,0.1968207452460166,0.004991178925595724,0.8432686456657932,776
36081112300.0,36081112300.0,0.0,0.04401790867228942,0.0003609879309312725,0.31507185421091344,105
36081112900.0,36081112900.0,0.0,0.09497782258207545,0.0007815557511598375,0.6154115963438064,242
36005042901.0,36005042901.0,0.0,0.1973193950317665,0.009124635865719988,0.7837243529456176,183
36005043102.0,36005043102.0,0.0,0.20468764403413867,0.011562149737799291,0.7789511606110803,151
36081026300.0,36081026300.0,0.0,0.17866627650270717,0.004153154855471694,0.8047050327992997,868
36081005400.0,36081005400.0,0.0,0.15274338826458328,0.0031978894423407176,0.7454497124834283,479
36081008600.0,36081008600.0,0.0014577259475218659,0.2377405198911345,0.007174116904100703,0.9021685475594032,686
36081066401.0,36081066401.0,0.0275049115913556,1.0,1.0,1.0,509
36081066900.0,36081066900.0,0.0,0.04208141105229437,0.0004794669614414382,0.2803584391559714,63
36081048500.0,36081048500.0,0.00333889816360601,0.45921932583868164,0.027298766685273004,0.9985864583751184,599
36081012500.0,36081012500.0,0.0011904761904761906,0.2844881438789974,0.010793537676252357,0.9590392584893628,1680
36005038900.0,36005038900.0,0.0,0.08165800003177529,0.0006987161425497851,0.5355309604982585,146
