BoroName,BoroCT2020,NTAName,CDTANAME,PUMA,NTA2020,CDTA2020,n_total,n_classified_positive,n_tp,n_fp,n_tn,n_fn,total_not_annotated,positives_not_annotated,negatives_not_annotated,p_y,p_y_CI_lower,p_y_CI_upper,at_least_one_positive_image_by_area,at_least_one_positive_image_by_area_CI_lower,at_least_one_positive_image_by_area_CI_upper,empirical_estimate,at_least_one_positive_image_by_area_if_you_have_100_images,at_least_one_positive_image_by_area_if_you_have_100_images_CI_lower,at_least_one_positive_image_by_area_if_you_have_100_images_CI_upper,n_images_by_area,total_population,nhl_white_alone,nhl_black_alone,hispanic_alone,nhl_asian_alone,num_households_with_internet,num_households_with_smartphone,median_household_income,num_high_school_graduates,num_bachelors_degree,num_graduate_degree,num_limited_english_speaking_households,ft_elevation_min,ft_elevation_max,ft_elevation_mean,area,n_floodnet_sensors,dep_moderate_1_area,dep_moderate_2_area,dep_moderate_1_frac,dep_moderate_2_frac,GEOID,sewer_backup_311c,street_flooding_311c,catch_basin_clogged/flooding_311c,manhole_overflow_311c,highway_flooding_311c
Brooklyn,3019300,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0204,BK02,376.0,0.0,0.0,0.0,0.0,0.0,376.0,0.0,376.0,0.0023226229944346,0.0008941797383393,0.0049587194099306,0.5531134801067507,0.2856355324030463,0.8457401174132135,0.0,0.2031564891693226,0.0855733074051905,0.3917111729808312,376,5774,2293,1658,725,958,2170,1948,72806,337,1471,736,0,39.0,76.0,58.65900792283844,2903180.042966109,0.0,0.0,0.0,0.0,0.0,36047019300,1,0,2,0,0
Brooklyn,3019400,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,348.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0,348.0,0.0025600948184322,0.0009645884992846,0.0055928999380916,0.5583845141574261,0.2852616853724796,0.8579807078164228,0.0,0.2207509914095283,0.0919950069165562,0.4292818942854177,348,3149,425,11,573,2115,956,958,49309,726,282,144,313,34.0,85.0,58.30380669687028,1920212.6954373915,0.0,14900.34392918339,1025.3357887635893,0.007759736181615728,0.0005339699040631722,36047019400,0,0,0,0,0
Brooklyn,3019500,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0204,BK02,324.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,324.0,0.0023963014526004,0.0008577375832776,0.005403173835084,0.5103181949020285,0.242723042718157,0.8271575688335737,0.0,0.2079998756854817,0.0822319279087631,0.4182894997689496,324,3506,1739,1189,300,53,1637,1613,110594,365,1010,971,0,56.0,89.0,72.46715031527562,1475083.320626698,0.0,0.0,0.0,0.0,0.0,36047019500,1,0,0,0,0
Brooklyn,3019600,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,122.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,122.0,0.002606646455691,0.0009917462745499,0.0056135473582544,0.2652798670768428,0.1140130719613901,0.4968073741939153,0.0,0.2243943355426536,0.0944600089483835,0.4304656903782128,122,4845,1606,383,1126,1694,1405,1323,82500,1252,656,102,423,36.0,73.0,54.52816415112952,2027286.6508298193,0.0,0.0,0.0,0.0,0.0,36047019600,0,0,0,0,0
Brooklyn,3019700,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0204,BK02,552.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,552.0,0.0022833714030215,0.0009051891294786,0.0048256225289162,0.6780038180220912,0.393403031596049,0.9307610339907728,0.0,0.2003913441900079,0.0865803871040298,0.3835205827356358,552,3680,2022,889,472,147,1679,1675,114191,162,1189,1055,8,57.0,97.0,82.06411378555799,1828072.9280388334,0.0,0.0,0.0,0.0,0.0,36047019700,0,0,1,0,0
Brooklyn,3019800,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,68.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,68.0,0.002695622655322,0.0010140476328361,0.0058649401302005,0.1647517370034719,0.0666641962676194,0.3296732757468052,0.0,0.2308035522555682,0.0964792587877434,0.4446854910370063,68,2057,880,1,154,969,639,630,81719,304,305,236,20,21.0,55.0,42.37040612287113,1450202.046171191,0.0,0.0,0.0,0.0,0.0,36047019800,0,0,0,0,0
Brooklyn,3019900,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0204,BK02,779.0,2.0,0.0,1.0,2.0,0.0,776.0,1.0,777.0,0.0024029557224746,0.0008983085577514,0.0052105710402179,0.7964796025327938,0.5034627956572022,0.9829165763415022,0.0025673940949935,0.2090639555711566,0.0859511182835611,0.4069160612116048,779,3582,1665,699,544,364,1842,1863,123107,275,1404,709,230,65.0,92.0,78.69273797841021,2037877.477677545,0.0,0.0,0.0,0.0,0.0,36047019900,1,0,0,0,0
Brooklyn,3020000,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,60.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0026478425550813,0.0010047338590662,0.0057881640533125,0.1447630493416316,0.0585314509037458,0.2941120913109845,0.0,0.2272100012559702,0.095636496922241,0.4403804153739075,60,2306,885,0,426,995,670,622,91750,565,234,205,117,46.0,81.0,62.396100316935375,1451580.719112899,0.0,0.0,0.0,0.0,0.0,36047020000,1,0,0,0,0
Brooklyn,3020100,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0204,BK02,475.0,0.0,0.0,0.0,0.0,0.0,475.0,0.0,475.0,0.0022835897014676,0.0008627559067972,0.0049990245684209,0.6241466800373064,0.3363404188036984,0.9074949191167524,0.0,0.19995738277449,0.0826927744117917,0.3941701749212137,475,4254,2129,1076,389,267,1895,1875,142589,371,1375,1143,32,57.0,84.0,70.36363153984931,1884867.6926154033,0.0,0.0,0.0,0.0,0.0,36047020100,0,0,0,0,0
Brooklyn,3020200,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,34.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,34.0,0.0026487489393672,0.0009526100897191,0.0058991246862059,0.0853794577997926,0.0318847895969748,0.1822218346710978,0.0,0.2268950539037876,0.0909056648140172,0.4465917619725838,34,1780,922,28,211,587,598,571,87917,264,358,272,92,63.0,98.0,80.79662418188082,1451353.1865298795,0.0,0.0,0.0,0.0,0.0,36047020200,0,0,0,0,0
Brooklyn,3020300,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,BK0801,BK08,587.0,0.0,0.0,0.0,0.0,0.0,587.0,0.0,587.0,0.0023438076620003,0.0008847805890191,0.0050884750241248,0.7029979229559525,0.4052392789558259,0.9499413614299188,0.0,0.2045919577067676,0.0847126541593351,0.399592411322495,587,2057,1113,253,314,165,722,759,191083,101,676,608,12,72.0,112.0,89.42776822330997,1512111.7130764811,0.0,0.0,0.0,0.0,0.0,36047020300,11,2,0,0,0
Brooklyn,3020400,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,51.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,51.0,0.0026247371538662,0.0009053357055196,0.005975844600444,0.1235264510613868,0.0451423758159397,0.2633794233961964,0.0,0.2247582808592342,0.0865937876798614,0.4508464225597835,51,1842,1131,12,69,558,656,570,95855,327,342,332,55,77.0,100.0,88.7698986975398,1450946.2573684542,0.0,0.0,0.0,0.0,0.0,36047020400,0,0,0,0,0
Brooklyn,3020500,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,BK0801,BK08,395.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,395.0,0.0026771460157394,0.0009579624422569,0.0059888384225279,0.6131358683244794,0.3151644377880906,0.9067716240555108,0.0,0.2289060560654469,0.0913925789753729,0.4515638106369808,395,3555,2075,399,254,494,1541,1503,149643,111,1057,1269,32,86.0,125.0,109.39998836735882,1718970.7229253952,0.0,0.0,0.0,0.0,0.0,36047020500,1,0,0,0,0
Brooklyn,3020600,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,126.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,126.0,0.0025191639800858,0.0009423924347353,0.0054597458501009,0.264669959959711,0.1120123399917474,0.4983300254119372,0.0,0.2177815978407166,0.0899754270248003,0.4215889324269916,126,2499,1520,13,310,596,784,768,95104,358,472,295,90,73.0,100.0,89.55444897959184,1838036.0534992714,0.0,0.0,0.0,0.0,0.0,36047020600,0,0,0,0,0
Brooklyn,3020700,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,BK0801,BK08,340.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,340.0,0.0034279074067176,0.0012524766553191,0.0076103562908095,0.6464730911841047,0.3469548203470898,0.9255343514326186,0.0,0.2814843434333701,0.1177908909372015,0.5341754796387341,340,4562,3084,355,487,267,2241,2179,175833,74,1562,1735,18,113.0,151.0,130.36433585313176,1480909.8972124718,0.0,0.0,0.0,0.0,0.0,36047020700,3,1,0,0,0
Brooklyn,3020800,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,64.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,64.0,0.0025676840073452,0.0009939033103953,0.0054228525801359,0.1494597415211588,0.0616586126813043,0.2939060774781171,0.0,0.2217315959387906,0.0946555101778413,0.4194393252884428,64,3148,1245,83,57,1695,1152,1126,62723,733,705,259,394,66.0,85.0,75.17141004862236,1542689.6784459122,0.0,0.0,0.0,0.0,0.0,36047020800,0,0,0,0,0
Brooklyn,3021000,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,81.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,81.0,0.0025667522834225,0.0009812779723282,0.0055573743509806,0.1843320641808671,0.0764427963217476,0.3632656821817128,0.0,0.2214402635174764,0.0935106289099524,0.4272393708208334,81,4041,1118,84,313,2377,1108,1113,64250,867,473,234,342,59.0,81.0,68.77126045215238,1614540.500884046,0.0,0.0,0.0,0.0,0.0,36047021000,0,0,0,0,0
Brooklyn,3021100,Fort Greene,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0203,BK02,275.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,275.0,0.0026148675415336,0.0010156468235185,0.005559798259147,0.4896409825439048,0.2437965377992523,0.7841584384454294,0.0,0.2251329822895919,0.0966238841915731,0.4273789622887372,275,2604,694,1004,554,192,997,989,87850,389,616,300,71,6.0,38.0,20.222466216216215,2959659.820084708,0.0,39666.04713737763,20277.298857371723,0.013402231860634023,0.006851226184768549,36047021100,1,0,0,0,0
Brooklyn,3021200,Dyker Heights,BK10 Bay Ridge-Dyker Heights (CD 10 Approximation),4310,BK1002,BK10,284.0,0.0,0.0,0.0,1.0,0.0,283.0,0.0,284.0,0.0025515288028897,0.0009770706531603,0.0054845842043474,0.4920171221028033,0.2424181666330776,0.7902647057730129,0.0,0.2204232594536885,0.093128785687891,0.4230317126229016,284,3986,861,0,321,2804,1163,1179,62519,818,674,131,540,57.0,82.0,66.14018691588785,2054325.2935925869,0.0,0.0,0.0,0.0,0.0,36047021200,0,0,2,0,0
Brooklyn,3021300,Crown Heights (South),BK09 Crown Heights (South) (CD 9 Approximation),4309,BK0901,BK09,440.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,440.0,0.0033903128932479,0.0012412782705914,0.0074586490470084,0.7268807156624584,0.4210283055241853,0.9628987901130122,0.0,0.2790893377623414,0.1168011711160548,0.5270002343751833,440,4650,977,2917,497,33,1865,1826,80275,460,1016,462,7,73.0,152.0,118.85564092195712,1978484.5063675675,0.0,0.0,0.0,0.0,0.0,36047021300,1,0,0,0,0
Brooklyn,3021400,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,77.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,77.0,0.0026306662717851,0.0009631798450341,0.0057740634948546,0.1799323367762393,0.0715145679311711,0.3597467219321689,0.0,0.2258320948718484,0.091866967980725,0.439586168982604,77,2565,1368,0,262,877,373,436,78272,537,154,34,239,35.0,72.0,56.83193230837297,1808037.051435024,0.0,16.799760294780437,0.0,9.29171240237948e-06,0.0,36047021400,0,0,0,0,0
Brooklyn,3021500,Prospect Heights,BK08 Crown Heights (North) (CD 8 Approximation),4308,BK0801,BK08,627.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,627.0,0.00318760061633,0.0012136548310311,0.0068995608300439,0.8157983937013136,0.5329989277902281,0.9869767292407468,0.0,0.2658830938350446,0.1143550927961096,0.4995998921166335,627,6014,2882,1914,419,269,2474,2464,109130,443,1769,1660,71,121.0,168.0,142.44760180995476,1658058.2771218405,0.0,0.0,0.0,0.0,0.0,36047021500,0,0,0,0,0
Brooklyn,3021600,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,96.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,96.0,0.002642228039792,0.0009653140971218,0.0058124518339589,0.2188771007059289,0.0885466905437175,0.4285757486066671,0.0,0.2266525558839904,0.0920609528118508,0.4417458685227995,96,3982,3056,40,486,212,569,693,37267,813,237,109,504,52.0,88.0,61.39907192575406,1810244.585997047,0.0,47068.12137607699,5959.29179599185,0.0260009734265565,0.003291981559889373,36047021600,0,0,1,0,0
Brooklyn,3021700,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation),4308,BK0802,BK08,320.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,320.0,0.0026546705090088,0.0009888339787811,0.005809902493118,0.5425843948210053,0.2713657760025665,0.8450403627968904,0.0,0.2277092428098069,0.0941959890206322,0.4416027002381735,320,3736,1320,1110,802,250,1525,1487,88828,395,960,738,80,104.0,146.0,126.53460880385752,1285839.8163815513,0.0,25444.59186509602,36036.21174193559,0.019788306086755806,0.02802542842649263,36047021700,0,0,0,0,0
Brooklyn,3021800,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,126.0,0.0,0.0,0.0,1.0,0.0,125.0,0.0,126.0,0.0026478018956913,0.0009923978582952,0.0057755674411136,0.2758239899936549,0.1175950637935017,0.5180096212298683,0.0,0.2273285944188143,0.0945190691268419,0.4396709354758065,126,3035,2474,0,253,115,471,470,66169,672,130,95,363,51.0,92.0,70.52393006416672,1698857.7566257955,0.0,8096.7723376715885,408.0164248107328,0.004766009576783568,0.00024017103446089506,36047021800,1,0,0,0,0
Brooklyn,3021900,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation),4308,BK0802,BK08,646.0,0.0,0.0,0.0,1.0,0.0,645.0,0.0,646.0,0.0024013717508133,0.00095339875809,0.0050243048785857,0.7456649678382593,0.4600017507283866,0.9613760240804842,0.0,0.2094748085103424,0.0909774277695493,0.3957074919705479,646,4191,1349,2086,288,186,1645,1679,114750,941,1000,933,68,100.0,145.0,123.21582506477912,1582742.8046197118,0.0,15357.55342670772,235.92902773788492,0.00970312635880073,0.0001490634024992911,36047021900,0,0,0,0,0
Brooklyn,3022000,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,196.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,196.0,0.0026854260731581,0.001007362777199,0.005823849729698,0.3934441369596369,0.179254839934241,0.6817160584059596,0.0,0.2301251244264681,0.0958744548085089,0.4423855177026737,196,4989,3960,24,457,243,765,682,44716,991,428,63,367,52.0,89.0,68.2264141921293,2091173.928270904,0.0,0.0,0.0,0.0,0.0,36047022000,0,0,1,0,0
Brooklyn,3022100,Crown Heights (North),BK08 Crown Heights (North) (CD 8 Approximation),4308,BK0802,BK08,445.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,445.0,0.0023211033996744,0.0009026495387497,0.0049454511888021,0.6103416646680467,0.3309258859196731,0.8898801076204972,0.0,0.2031580562927753,0.0863481765215459,0.3908995241676667,445,3703,1240,1751,471,99,1175,1328,63636,842,919,463,0,76.0,111.0,92.72987346414816,1635895.3349287747,0.0,77592.20139830679,1890.3582654187107,0.047431030422056354,0.0011555496400391747,36047022100,0,0,0,0,0
Brooklyn,3022200,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,209.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,209.0,0.0027906504161727,0.0010214685935527,0.0061332396442302,0.4226862482828484,0.192325417014252,0.7235690365045209,0.0,0.2374157873843873,0.0971501918399401,0.4594739902813635,209,4051,3147,0,480,34,523,694,48594,670,186,177,373,53.0,88.0,64.2297104888467,1896474.8560948418,0.0,0.0,0.0,0.0,0.0,36047022200,0,0,0,0,0
Brooklyn,3022400,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,143.0,0.0,0.0,0.0,0.0,0.0,143.0,0.0,143.0,0.0030064973168819,0.0011114539613192,0.0065818651453072,0.337227486625091,0.1470260813463479,0.6110551899005802,0.0,0.2528304542475891,0.1052466706809382,0.4833357903485648,143,5656,4400,10,821,334,772,889,57457,1003,291,124,383,57.0,75.0,67.4071840448606,1890191.5051051104,0.0,0.0,0.0,0.0,0.0,36047022400,1,3,0,0,0
Brooklyn,3022600,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,169.0,1.0,0.0,0.0,0.0,0.0,169.0,1.0,168.0,0.0036157348747597,0.0013949407685141,0.007791270991715,0.4384729486832411,0.2101479014661001,0.7333667254001126,0.0059171597633136,0.2949107437072764,0.1302865247854543,0.5425913787078855,169,2469,1148,0,712,503,403,419,79022,313,83,69,52,49.0,78.0,63.31324369347929,1680920.8733649543,0.0,0.0,0.0,0.0,0.0,36047022600,0,0,0,0,0
Brooklyn,3022700,Bedford-Stuyvesant (West),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0301,BK03,944.0,0.0,0.0,0.0,1.0,0.0,943.0,0.0,944.0,0.0022029785757013,0.0008746030417582,0.0045765512969348,0.8302080989917536,0.5621971254263836,0.9868348309459692,0.0,0.1942837288592219,0.0837798209042484,0.3678986772895321,944,4360,1700,1314,839,202,1820,1904,122400,479,1259,932,21,54.0,87.0,69.32144650929182,2588319.284627696,0.0,137926.75286981525,64896.83214869036,0.05328815254322638,0.0250729624177819,36047022700,1,1,0,0,0
Brooklyn,3022800,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,233.0,2.0,0.0,0.0,0.0,0.0,233.0,2.0,231.0,0.0041697624751496,0.0014560711823279,0.0094205979250953,0.5838675631223712,0.2878821219382863,0.8897939865174234,0.0085836909871244,0.3283662993961369,0.1355944454017381,0.6119128078637845,233,3632,2292,37,153,977,388,488,40089,382,301,221,105,41.0,60.0,49.318214622772444,1801522.0302631934,0.0,0.0,0.0,0.0,0.0,36047022800,2,0,0,0,0
Brooklyn,3022900,Bedford-Stuyvesant (West),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0301,BK03,275.0,0.0,0.0,0.0,0.0,0.0,275.0,0.0,275.0,0.0023039031957556,0.0008185934785947,0.0051616053414671,0.446135341909033,0.2016477756591648,0.7590383343236728,0.0,0.2009990329273764,0.078629340998913,0.403989648814012,275,3490,1790,942,286,132,1399,1475,121997,219,1492,549,24,53.0,70.0,62.169298150751594,1849569.007965575,0.0,49651.64591802163,51296.30471073774,0.026844981562832163,0.027734193474165572,36047022900,0,0,0,0,0
Brooklyn,3023000,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,133.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,133.0,0.0032797632165796,0.0011490833581373,0.0073884861014351,0.3398232208041089,0.1417981579546325,0.6270522104120793,0.0,0.2709339174924253,0.1086110422103326,0.5236448610410581,133,4243,3045,78,602,206,556,390,53208,664,233,67,168,46.0,70.0,56.86544380155115,1624925.3624095758,0.0,0.0,0.0,0.0,0.0,36047023000,0,0,0,0,0
Brooklyn,3023100,Clinton Hill,BK02 Downtown Brooklyn-Fort Greene (CD 2 Approximation),4302,BK0204,BK02,222.0,0.0,0.0,0.0,0.0,0.0,222.0,0.0,222.0,0.0022918030091571,0.0008489498427145,0.0050082970986693,0.3830214393539802,0.1718383464062328,0.6719651756745018,0.0,0.2005111336185124,0.0814243732397937,0.3947344944648285,222,3475,1700,855,531,124,1483,1521,150288,334,1101,833,42,57.0,70.0,64.14563785768401,1716030.6831667542,0.0,9610.154700023542,3106.369952008489,0.005600223116225995,0.0018102065321326363,36047023100,1,3,0,0,0
Brooklyn,3023200,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,279.0,0.0,0.0,0.0,0.0,0.0,279.0,0.0,279.0,0.0029368419415413,0.0010722069393249,0.0064543628032704,0.5299052588308585,0.2586676389870707,0.8357891082800465,0.0,0.247817325800075,0.1017242768513178,0.4766622482914653,279,6422,5753,1,310,232,672,654,62973,1371,294,108,213,53.0,66.0,58.36845992859781,2436822.275464347,0.0,0.0,0.0,0.0,0.0,36047023200,0,0,1,0,0
Brooklyn,3023300,Bedford-Stuyvesant (West),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0301,BK03,398.0,0.0,0.0,0.0,0.0,0.0,398.0,0.0,398.0,0.0023130325299016,0.0008454383340732,0.0050950101565383,0.5682034273380042,0.2858246621353943,0.8690575706041807,0.0,0.2020309042492936,0.0811014843741851,0.3999866642172302,398,6821,2269,1973,1528,759,1874,1817,80000,853,1692,712,228,44.0,71.0,60.01346309813463,1849442.8451119554,0.0,0.0,0.0,0.0,0.0,36047023300,2,0,0,0,0
Brooklyn,3023400,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,222.0,1.0,0.0,0.0,0.0,0.0,222.0,1.0,221.0,0.0029482353059123,0.0010718257433853,0.0065040528536609,0.4576682571812098,0.2118547858427447,0.7651047933554159,0.0045045045045045,0.2485736864423346,0.1016899975438353,0.479273140533073,222,5275,4770,15,238,11,676,598,31411,730,232,78,566,48.0,63.0,55.017071569271174,1827231.3453751963,0.0,0.0,0.0,0.0,0.0,36047023400,1,2,1,0,0
Brooklyn,3023500,Bedford-Stuyvesant (West),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0301,BK03,205.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,205.0,0.002404885344027,0.0008458017854587,0.0054384586648937,0.3726593893247114,0.1592515179763418,0.6730430238795599,0.0,0.2085744319574363,0.0811349095195772,0.4203495861081965,205,5183,3967,253,659,247,964,984,65417,546,715,427,60,31.0,64.0,51.98982605841812,1523726.4574141346,0.0,0.0,0.0,0.0,0.0,36047023500,2,0,0,0,0
Brooklyn,3023600,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,210.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,210.0,0.0027126410656903,0.0009878656240527,0.0059651825830341,0.4154516952423478,0.1874308947153324,0.7153342302741099,0.0,0.2317165620144774,0.0941081840098511,0.4502570840719779,210,6342,5856,0,87,63,644,504,36524,916,170,256,488,46.0,60.0,52.72366261896948,1828208.4554408677,0.0,0.0,0.0,0.0,0.0,36047023600,0,1,0,0,0
Brooklyn,3023800,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,157.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,157.0,0.0026605214337969,0.0010022834917901,0.0057652166164332,0.3301030888596113,0.1456697239557375,0.5965724017940269,0.0,0.2282235788271009,0.0954146448465599,0.4390872789072293,157,4734,4346,0,179,0,596,590,40335,1134,284,103,440,46.0,60.0,53.75200962432329,1828766.55186866,0.0,0.0,0.0,0.0,0.0,36047023800,0,0,0,0,0
Brooklyn,3024000,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,158.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,158.0,0.0026537144458982,0.0009735235459579,0.0058765090541151,0.3304175759593258,0.1426350808050079,0.6059302287453434,0.0,0.2274008024024165,0.0928067375392223,0.4453313484396848,158,6050,5176,153,526,8,743,805,43371,1013,311,292,687,39.0,57.0,49.97175852443763,1827207.1814274022,0.0,0.0,0.0,0.0,0.0,36047024000,0,0,0,0,0
Brooklyn,3024100,Bedford-Stuyvesant (West),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0301,BK03,448.0,0.0,0.0,0.0,0.0,0.0,448.0,0.0,448.0,0.0024000323042509,0.0009214541828277,0.0051402007033483,0.6230462346956109,0.338338897744115,0.900614467207836,0.0,0.2090300443966047,0.0880662173350969,0.4027059243248599,448,2926,1854,307,506,135,816,853,76528,353,758,336,93,22.0,50.0,37.59002113293129,1939950.3953178711,0.0,23381.931450924636,6103.550736049302,0.012052850169446412,0.0031462406207810292,36047024100,0,0,0,0,0
Brooklyn,3024200,Borough Park,BK12 Borough Park-Kensington (CD 12 Approximation),4312,BK1202,BK12,174.0,0.0,0.0,0.0,0.0,0.0,174.0,0.0,174.0,0.0027173984133924,0.0010004017864391,0.0060011611955148,0.3624824923199395,0.1598350512620711,0.6491329323908819,0.0,0.2321200879183592,0.0952442418725639,0.4522432913727041,174,2916,2438,15,116,253,428,433,56250,679,198,12,142,24.0,52.0,45.16010091209005,2061125.8039628519,0.0,0.0,0.0,0.0,0.0,36047024200,1,0,0,0,0
Brooklyn,3024300,Bedford-Stuyvesant (West),BK03 Bedford-Stuyvesant (CD 3 Approximation),4303,BK0301,BK03,281.0,0.0,0.0,0.0,1.0,0.0,280.0,0.0,281.0,0.002333683722568,0.0008969046226876,0.0050391026232293,0.4595995801722045,0.2228666254488349,0.7581814244524906,0.0,0.2039029444561839,0.085822667441108,0.3966055628412416,281,4311,1238,1875,673,239,1522,1589,94107,604,1304,669,277,40.0,63.0,53.657538368943726,1661540.2605902408,0.0,12286.013858381959,6649.56515948708,0.007394352186216367,0.00400204877197794,36047024300,1,0,0,0,0
