geoid,tract_id,empirical_estimate,p_y,p_y_CI_lower,p_y_CI_upper,n_images_by_area
36005007600.0,36005007600.0,0.0,0.0039587679035806445,5.8259480555945384e-05,0.02351082257532845,139
36005007900.0,36005007900.0,0.0,0.0017010139525643262,3.46667769533054e-05,0.00976950590861497,202
36005008400.0,36005008400.0,0.0,0.0021222187282910684,2.36997621852738e-06,0.016153560622579857,89
36005008500.0,36005008500.0,0.0,0.0016378131775661618,3.0748150560282386e-05,0.009594735461058919,215
36005008600.0,36005008600.0,0.0,0.002036869736765379,3.917411215579846e-06,0.01587993360869363,56
36005008700.0,36005008700.0,0.0,0.0014949248813013335,1.9222275093461435e-05,0.00948556137393212,135
36005009200.0,36005009200.0,0.0,0.0012276875644682203,2.1330760616802443e-05,0.007128364325084358,400
36005011702.0,36005011702.0,0.03278688524590164,0.05077568753572105,0.0004837253060436217,0.2069724980535069,61
36005011900.0,36005011900.0,0.0,0.0012356591406046682,2.0205806380405758e-05,0.007581243226194264,238
36005012101.0,36005012101.0,0.0,0.002071665838869675,3.4304970374715184e-06,0.016239258617614265,118
36005012102.0,36005012102.0,0.0,0.0018344676416048877,7.095310249603213e-06,0.013699508290651382,68
36005012500.0,36005012500.0,0.0,0.0013378961865199007,1.0888698918031583e-05,0.008752785257320954,103
36005012901.0,36005012901.0,0.0,0.0013962555373348057,2.0301436784365405e-05,0.00870698930195019,88
36005013000.0,36005013000.0,0.0,0.002310253612935724,5.458686086633507e-06,0.01768122057124324,54
36005013100.0,36005013100.0,0.0,0.001403869021457781,1.3533342205938066e-05,0.00959523114345769,137
36005013200.0,36005013200.0,0.0,0.0030578335445111864,6.441406334318312e-06,0.023145271357055325,79
36005013300.0,36005013300.0,0.0,0.001543585342940151,2.013637970786804e-05,0.00986485931537151,139
36005013500.0,36005013500.0,0.0,0.0016084907315953192,1.2338112449383839e-05,0.01092693711220351,94
36005014400.0,36005014400.0,0.0,0.0021782301412899352,9.36325130554644e-06,0.014900965495445034,165
36005014900.0,36005014900.0,0.0,0.0015000041027284016,2.157440201161402e-05,0.009245436009722961,112
36005015200.0,36005015200.0,0.0,0.0015221040021444051,1.5017855396514585e-05,0.009321222273088587,275
36005015300.0,36005015300.0,0.0,0.0013900866573689395,1.281735851696714e-05,0.008955783685993425,189
36005015800.0,36005015800.0,0.0,0.0017651820290013774,6.20473859480085e-06,0.012635013459380735,140
36005016000.0,36005016000.0,0.0,0.0017044651947118673,1.0132253898939671e-05,0.011581310897391905,206
36005016200.0,36005016200.0,0.0,0.0019902870317757516,7.442229719637579e-06,0.014138651514096282,68
36005016400.0,36005016400.0,0.0,0.0018043199588642985,1.3382186437339227e-05,0.012306976962425525,96
36005017100.0,36005017100.0,0.0,0.0030320036531668124,3.078726928421848e-05,0.019902386067268775,19
36005017500.0,36005017500.0,0.0,0.002563595425085305,3.1104492570064915e-05,0.015975514975964337,127
36005017901.0,36005017901.0,0.0,0.0032670033021421196,3.4615489178667035e-05,0.021436395550276034,49
36005017902.0,36005017902.0,0.018518518518518517,0.014548315980449448,4.853050287087546e-05,0.09149287858740475,54
36005018101.0,36005018101.0,0.0,0.002965825590539692,2.296103147768365e-05,0.020665956205585576,67
36005018102.0,36005018102.0,0.0,0.0024532986705491215,1.9763935321752673e-05,0.016429435711181762,137
36005018302.0,36005018302.0,0.0,0.002325976259575432,3.774473728162224e-05,0.01407267848423244,107
36005018400.0,36005018400.0,0.0,0.00186326642043262,1.0302340949985422e-05,0.012694223515711216,238
36005019700.0,36005019700.0,0.0,0.002124628921264728,4.6868802793664654e-05,0.012196809753508295,151
36005020200.0,36005020200.0,0.0,0.0036082866929994808,8.536528149949467e-06,0.027199242034241376,76
36005020400.0,36005020400.0,0.0045662100456621,0.0034184041272731663,4.5633222424685686e-05,0.0208411698251978,219
36005020601.0,36005020601.0,0.0,0.0022174325384232496,1.955100777129391e-05,0.01489436707111756,107
36005020900.0,36005020900.0,0.0,0.00245430568032793,3.9847106671068835e-05,0.014742209771369376,153
36005021002.0,36005021002.0,0.0,0.001959050938653804,1.613856587813124e-05,0.01236445024757289,221
36005021301.0,36005021301.0,0.0,0.0017902614101544267,2.6957728328843097e-05,0.010492555765224442,183
36005021302.0,36005021302.0,0.0,0.00169368847056638,2.7270941344501394e-05,0.010094156081887688,248
36005021501.0,36005021501.0,0.014285714285714285,0.0028604715407235114,1.3779587190772572e-05,0.02092423794533245,70
36005021800.0,36005021800.0,0.0010976948408342481,0.005103715219210993,0.00037246604790420616,0.01836563908734389,911
36005021900.0,36005021900.0,0.0,0.0023065422392409053,2.5460263385941926e-05,0.014919630313379157,105
36005022101.0,36005022101.0,0.0,0.005189807530401115,9.409947391354734e-06,0.039547397684696145,49
36005022102.0,36005022102.0,0.0,0.004917350623905422,2.7374878552136598e-05,0.03287608713180349,80
36005022300.0,36005022300.0,0.0,0.004408369411278128,2.4867437339092025e-05,0.02866574457972724,100
36005022403.0,36005022403.0,0.0,0.003446460718540909,0.00010647875808935422,0.017784636295115782,243
36005022404.0,36005022404.0,0.014285714285714285,0.03149654207884648,0.0003038142125408402,0.1504620766672581,70
36005022500.0,36005022500.0,0.012658227848101266,0.015086585746515297,7.153079149819294e-05,0.07347893523325374,158
36005022702.0,36005022702.0,0.0,0.0020944126164668185,3.739476918853923e-05,0.011877389263374005,219
36005022703.0,36005022703.0,0.0078125,0.0075717561548313515,3.0400145109520222e-05,0.047219541881044394,128
36005022800.0,36005022800.0,0.0,0.004190994770916724,8.2961944811692e-05,0.023592782059698246,152
